Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,TX,2023,"12        ",Male,16,Right-Handed,168,26,171,1,Car,7,.35,43.6,"Football (American)",1000,813,1000,674,508,529,26,"Same length",99,112,"Ring finger",June,Summer,Yes,No,Meat,"Sports drink","Physical education",7,9,5,"Yes - broadband connection","Cell phone",4,6,42,2,6,3,12,3,8,1,35,0,0,0,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,"Sports person","Education/Youth development"
USA,TX,2016,"12        ",Male,17,Right-Handed,178,23,170,2,Car,6,0.547,43,Soccer,600,400,200,750,300,350,23,"Right foot",84,90,"Ring finger",October,Winter,No,No,Pizza/Pasta,Water,"Computers and technology",5,9,3,"Yes - broadband connection","In person",73,200,5,2,8,1,3,4,2,20,8,1,20,2,Some,"Graduate degree",Techno/Electronic,Telepathy,Happy,Friend,"Education/Youth development"
USA,TX,2014,"4         ",Male,"10  ",Right-Handed,,,,"1 ",Car,7,,,None,,,,,,,,"Right foot",,,"Index finger",November,Winter,Yes,No,Soups,Water,"Mathematics and statistics",3,6,4,"Yes - other","In person",0,"0    ",0,0,10,0,0,"10  ",0,0,"10 ",10,0,0,None,"Graduate degree","Heavy metal","Freeze time",Healthy,Relative,Health
USA,TX,2015,"5         ",Male,11,Right-Handed,155,21,169,1,Car,5,399,54,Running/Jogging,10000,10000,10000,10000,10000,10000,170,"Right foot",12,9,"Same length",September,Summer,No,No,Meat,Juice,Art,8,1,4,"Yes - dial-up connection","In person",0,0,0,50,100,0,2,2,0,0,2,0,0,0,"A lot","High school",Other,Invisibility,Rich,Other,Health
USA,TX,2014,"12        ",Male,17,Right-Handed,170,26,170,1,Car,1,0.321,57,"Martial Arts",500,500,600,700,800,1000,26,"Same length",70,65,"Ring finger",March,Winter,Yes,No,Pizza/Pasta,"Powdered drink","Computers and technology",4,12,5,"Yes - broadband connection","Internet chat or instant messaging",6,7,7,0,5,6,10,40,60,60,90,30,0,0,"A lot","Graduate degree",Pop,"Freeze time",Rich,Actor,Health
USA,TX,2019,"10        ",Male,14,Right-Handed,172.7,25,105,2,Bus,20,0.75,61,Skateboarding/Rollerblading,700,700,600,550,150,880,25,"Same length",40,40,"Same length",December,Winter,No,No,"No favorite",Water,"Mathematics and statistics",8,6,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",100,100,10,1,1,10,10,20,1,5,0,0,4,15,"A lot",Other,"Rap/Hip hop",Telepathy,Happy,Relative,Health
USA,TX,2012,"11        ",Male,17,Right-Handed,170.2,26,175,1,Car,15,0.26,32,"Football (American)",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2021,"12        ",Female,17,Right-Handed,167.6,24.6,160,1,Car,8,.749,68,Basketball,500,200,100,400,1000,1000,24.6,"Same length",8,9,"Index finger",January,Summer,Yes,No,Seafood,Water,"Physical education",8,9,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",20,20,10,1,5,2,21,0,20,5,15,2,0,2,"Very little","Graduate degree","Rap/Hip hop",Invisibility,Happy,"Coach or club leader","Arts, culture, sports"
USA,TX,2015,"12        ",Female,17,Right-Handed,172.7,26.5,158,1,Car,7,.411,42,Golf,700,900,500,500,900,900,26.5,"Right foot",90,80.5,"Index finger",July,Fall,No,No,Salads,Water,Science,8,9,3,"Yes - broadband connection","Text messaging",150,200,14,21,6,15,15,0,10,95,50,10,0,8,"A lot","Graduate degree",Country,Telepathy,Healthy,"Business person",Health
USA,TX,2021,"6         ",Male,11,Right-Handed,150,22,150,1,Bus,30-40,0.39,40,None,995,642,123,160,540,334,22,"Same length",72,80,"Ring finger",December,Winter,Yes,No,Seafood,,Other,7,2,4,"Yes - broadband connection","Cell phone",87,99,0,15,0,25,0,40,5,1,168,10,5,5,"A lot","Graduate degree",Country,Telepathy,Happy,Other,Other
USA,TX,2021,"12        ",Female,16,Left-Handed,156,24,151,1,Car,15,0.639,42,Skateboarding/Rollerblading,1000,1000,1000,1000,300,700,24,"Same length",80,85,"Ring finger",May,Fall,No,No,Desserts,Coffee,Art,7,8,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",300,1000,10,5,3,0,2,1,56,56,75,25,40,3,"A lot","Graduate degree",Other,Telepathy,Rich,Other,Environment
USA,TX,2016,"12        ",Male,16,Right-Handed,182,17,180,1,Car,30,0.395,52,Skateboarding/Rollerblading,500,500,500,500,500,500,17,"Same length",88.9,88.9,"Same length",January,Spring,No,No,Other,Milk,Other,3,3,6,"Yes - other","Text messaging",52,52,0,0,2,0,0,0,1,1,1,0,30,1,None,Other,Other,Fly,Happy,Other,Religious
USA,TX,2013,"12        ",Male,17,Right-Handed,188,34,190,1,Car,5,.335,38,Baseball/Softball,251,230,599,683,139,120,34,"Same length",150,162,"Ring finger",April,Winter,No,No,,"Soft drink (caffeinated)",Science,8,10,5,"Yes - broadband connection","Text messaging",500,550,30,40,7,20,12,0,0,15,0,14,7,25,Some,"Undergraduate degree",Country,"Super strength",Happy,Relative,Health
USA,TX,2019,"12        ",Female,17,Right-Handed,149.9,,,2,Bus,20,.389,33,Soccer,1000,1000,500,1000,500,500,,"Same length",7,7,"Same length",February,Spring,No,No,Seafood,Water,"Physical education",7,5,4,"Yes - broadband connection","Text messaging",10,10,,,,,,tr5ik,7,21,21,7,21,14,"A lot",,,,,,
USA,TX,2021,"12        ",Male,17,Right-Handed,177.8,27.15,83.5,1,Car,5,.2,5,Bowling,1,1,1,1,1,1,27.6,"Same length",19.5,20.2,"Ring finger",January,Summer,Yes,No,Poultry,"Soft drink (caffeinated)","Physical education",7,9,4,"Yes - broadband connection","Text messaging",Alot,Alot,5,3,5,1,1,0,9,9,0,0,27,1,Some,"Some college","Rap/Hip hop",Fly,Happy,"Business person",Health
USA,TX,2022,"12        ",Male,16,Right-Handed,168,25,167,2,Bus,12,0.267,44,Running/Jogging,717,578,791,925,262,251,25,"Same length",7,9,"Ring finger",May,Fall,Yes,No,Pizza/Pasta,Water,Science,7,7,4,"Yes - broadband connection","Text messaging",50,52,3,0,5,3,8,1,8,1,5,1,0,2,"A lot","Graduate degree","Rap/Hip hop",Fly,Healthy,"Doctor or nurse",Health
USA,TX,2018,"12        ",Female,18,Right-Handed,160.0,27,70,1,Car,"20 ",0.346,46,Basketball,85,95,55,55,35,100,26,"Right foot",7,7,"Same length",August,Fall,No,No,Other,Water,Other,7,4,3,"Yes - broadband connection","Internet chat or instant messaging",25,70,8,0,2,0,3,0,5,3,4,0,20,1,None,"High school","Rock and roll",Telepathy,Happy,Relative,"Arts, culture, sports"
USA,TX,2023,"12        ",Male,17,Right-Handed,180,13,,1,Walk,10,.3,41,Baseball/Softball,500,100,600,400,1000,1000,,,,,,April,Summer,No,No,Meat,Water,"Physical education",7,9,2,"Yes - other","In person",100,100,15,40,10,15,15,7,20,10,3,12,0,2,"A lot","Graduate degree",Country,Fly,Happy,Relative,"Wildlife, animals"
USA,TX,2023,"12        ",Female,18,Right-Handed,140,8,141,2,Car,7,0.36,48,Other,700,850,850,730,150,500,8,"Same length",60,70,"Ring finger",November,Spring,No,No,Meat,Water,Science,7,9,6,"Yes - other","Text messaging",70,100,35,12,5,25,10,10,60,60,70,60,6,7,Some,"Graduate degree",Country,Telepathy,Happy,Relative,Health
USA,TX,2019,"12        ",Female,20,Right-Handed,178,24.5,182,1,Bicycle,5,.309,45,Swimming,1000,1000,1000,1000,500,700,24,"Right foot",95,100,"Ring finger",October,Spring,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,9,4,"Yes - other","In person",20,20,15,1,15,0,20,0,4,2,3,0,0,1,Some,"Undergraduate degree",Other,Fly,Happy,Relative,Religious
USA,TX,2023,"12        ",Male,18,Right-Handed,178,26,178,1,Car,25,.329,25,Basketball,423,420,538,369,986,1000,26,"Same length",8.25,8,"Index finger",October,Spring,No,No,Poultry,"Sports drink","Physical education",5,9,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",300,1000,24,24,3,2,7,0,56,24,140,36,30,.5,Some,"Undergraduate degree","Rap/Hip hop","Freeze time",Famous,"Sports person",Health
USA,TX,2013,"5         ",Male,11,Right-Handed,145,149,147,2,Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2021,"11        ",Male,17,Right-Handed,173,30,99,2,Bus,15,.367,40,Skateboarding/Rollerblading,10,10,10,10,7,7,30,"Same length","5 in","5.5 i","Same length",October,Winter,Yes,No,Pizza/Pasta,Other,Art,"6 ",4,4,"Yes - broadband connection","In person",100,200,9,3,6,6,2,24,10,10,10,5,0,0,"A lot","Graduate degree","Heavy metal","Freeze time",Rich,Relative,"Wildlife, animals"
USA,TX,2019,"12        ",Female,18,Right-Handed,157,25,152,1,Car,12,0.45,37,"Football (American)",1000,1000,1000,1000,500,600,25,"Same length",70,70,"Same length",June,Fall,No,Yes,Pizza/Pasta,Water,Science,3,7,4,"Yes - broadband connection","Text messaging",70,100,60,10,40,15,10,2,50,30,80,50,20,3,Some,"Graduate degree",Other,"Super strength",Happy,Actor,Environment
USA,TX,2015,"12        ",Male,17,Right-Handed,79,15,200,1,Walk,13,0.02,3,"Football (American)",1000,999,998,997,996,500,13,"Same length",6,8,"Index finger",November,Winter,No,No,Meat,"Sports drink",Other,6,9,3,"Yes - broadband connection","Text messaging",7,7,1,2,1,1,3,4,1,2,2,1,3,1,"A lot","Some college",Country,"Freeze time",Healthy,"Sports person",Health
USA,TX,2019,"10        ",Male,14,Right-Handed,170,25,85,2,Car,"5 min",.405,63,Basketball,1000,560,785,485,340,577,254,"Right foot",76,65,"Ring finger",July,Summer,No,No,Meat,Water,Science,5-6,4-5,5,"Yes - dial-up connection","Myspace, Facebook, other social networking sites, or blog",10,15,1-3,1,1,5-7,3-5,1-3,1-2,1-2,0,2,0,2-3,"A lot","Graduate degree","Rap/Hip hop","Super strength",Healthy,Relative,Health
USA,TX,2021,"12        ",Female,17,Right-Handed,161.3,23,160,1,Car,4,0.855,60,Running/Jogging,700,600,400,700,400,700,23,"Same length",80,80,"Same length",October,Fall,Yes,No,Pizza/Pasta,"Soft drink (caffeinated)",History,7,9.5,4,"Yes - other","Text messaging",7,5,4,0,15,18,0,0,24,1,1,3,0,0,"A lot","Graduate degree",Other,"Freeze time",Happy,"Musician or singer","International aid"
USA,TX,2021,"11        ",Male,16,Right-Handed,175,25,165,3,Car,10,.361,34,Soccer,500,700,1000,800,100,100,26,"Left foot",9,10,"Ring finger",November,Winter,Yes,No,Meat,Water,Other,8,6,4,"Yes - broadband connection","In person",2,3,1,0,0,3,8,12,3,1,2,2,0,2,"Very little","Graduate degree","Rock and roll",Fly,Happy,Friend,Environment
USA,TX,2016,"12        ",Male,17,Right-Handed,170,11,150,1,Car,15,5,5,None,700,700,700,700,1000,1000,11,"Same length",7,8,"Ring finger",November,Fall,Yes,No,Fruit,Water,History,8,12,5,"Yes - other","Internet chat or instant messaging",50,50,8,1,10,1,0,10,5,5,20,0,0,5,"A lot","Undergraduate degree","Rap/Hip hop","Freeze time",Happy,"Musician or singer",Other
USA,TX,2017,"11        ",Male,18,Right-Handed,180,26,87,1,Car,5,.336,50,Athletics,422,209,337,1000,433,412,25,"Right foot",100,110,"Ring finger",May,Winter,No,No,Desserts,Water,"Mathematics and statistics",5,5,9,"Yes - broadband connection","Text messaging",1100,1100,2,3,5,5,4,0,2,4,8,8,10,3,Some,"Graduate degree",Gospel,"Freeze time",Happy,Relative,"Education/Youth development"
USA,TX,2021,"6         ",Female,12,Right-Handed,150,22,148,1,Bus,19,0.406,44,Other,551,759,412,481,27,134,22,"Same length",70,65,"Index finger",November,Fall,No,No,Fruit,Water,"Mathematics and statistics",9,8,4,"Yes - other","Text messaging",15,105,48,5,5,27,48,1,12,4,25,20,0,3,Some,"Graduate degree",Country,Telepathy,Healthy,Relative,"Wildlife, animals"
USA,TX,2016,"12        ",Male,17,Right-Handed,183,"27 ",165,1,Car,42,.441,33,"Table Tennis",750,500,850,600,300,680,26.5,"Right foot",70,80,"Ring finger",February,Summer,No,No,Seafood,Other,Science,7.5,10,4,"Yes - broadband connection","Text messaging",120,140,8,2,10,7,5,6,5,12,3,13,26,2,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,"Business person",Health
USA,TX,2021,"12        ",Female,16,Right-Handed,170.2,25.1,16.0,1,Car,5,.704,61,Soccer,500,600,720,910,801,750,25.0,"Same length",75,80,"Ring finger",June,Winter,No,No,Meat,Water,Music,4,9,5,"Yes - other","Internet chat or instant messaging",10,15,100,40,60,120,110,60,80,70,129,50,40,40,"A lot","Graduate degree",Pop,Invisibility,Happy,Relative,Health
USA,TX,2017,"12        ",Female,17,Right-Handed,"157 ","21.6 ","180 ",2,Car,11,.411,53,Basketball,200,400,500,700,100,100,157,"Same length",63.5,60.2,"Index finger",June,Winter,Yes,No,Poultry,Tea,"Mathematics and statistics",7,3,8,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,20,10,1,1,2,0,0,4,1,2,5,25,1,None,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Friend,"Wildlife, animals"
USA,TX,2015,"5         ",Male,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2019,"12        ",Female,"20 ",Right-Handed,162,22,162,1,Car,26,0.408,44,Dancing,1000,1000,1000,947,203,289,22,"Right foot",65,62,"Index finger",September,Fall,Yes,No,Fruit,Water,Art,6,8,5,"Yes - broadband connection","Text messaging",30,32,4,2,7,15,0,0,11.44,2,8,2,15,2,"A lot","Graduate degree",Country,"Freeze time",Happy,Relative,Health
USA,TX,2019,"6         ",Male,12,Right-Handed,74cm,24cm,173,1,Walk,10,.385,43,Basketball,1000,620,428,37,0,0,24,"Same length",80,75,"Index finger",August,Summer,No,No,Pizza/Pasta,"Sports drink",Science,8,6-7,4,"Yes - other","Text messaging",5-6,20-24,6,0,0-1,4-5,20,3-4,3,3.5,5,2,0,0,"Very little","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Sports person","Wildlife, animals"
USA,TX,2021,"11        ",Male,18,Left-Handed,5'11,idk,idk,1,Bus,15,1,4,Running/Jogging,1000,500,300,200,10,10000,idk,"Same length",idk,idk,"Ring finger",September,Fall,Yes,No,Pizza/Pasta,Tea,Science,4,6,1,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",50,50,1,1,1,4,5,5,4,5,2,1,9,2,Some,"High school","Rap/Hip hop","Super strength",Happy,,Religious
USA,TX,2021,"11        ",Male,17,Right-Handed,"5,9",25.9,32.01,1,Bus,15,0.365,35,Soccer,1000,1000,1000,1000,548,384,25.9,"Left foot",26.5,26.9,"Ring finger",April,Fall,No,No,Fruit,Milk,"Physical education",9,11,3,"Yes - other","Cell phone",17,6,"3 h","1 min","4 h","4 h","1 h","2 h","24 m","35 m","6 h","2 h",0,4,Some,"High school",Other,Telepathy,Happy,Friend,"Education/Youth development"
USA,TX,2019,"12        ",Male,17,Right-Handed,168c,"33 cm",168cm,1,Car,10,.321,38,Walking/Hiking,802,684,326,727,888,954,33,"Right foot",30,28,"Index finger",January,Winter,Yes,No,Meat,Water,"Computers and technology",7,9,5,"Yes - other","In person",30,50,24,0,5,10,0,15,0,10,40,14,0,4,"A lot","Graduate degree","Heavy metal",Telepathy,Happy,"Community leader or elder",Health
USA,TX,2014,"12        ",Male,17,Left-Handed,172.7,"30 ",152.4,2,Bus,7,.211,67,None,600,500,800,500,300,250,30,"Same length",38,48,"Ring finger",September,Winter,No,No,"Rice/Noodle dishes",Water,Art,6,9,4,"Yes - other","In person",30,35,1,1,2,0,1,1,1,1,2,2,0,3,"Very little","Graduate degree","Punk rock",Fly,Healthy,Relative,"International aid"
USA,TX,2011,"12        ",Male,17,Right-Handed,189,29,186,1,Car,12,.328,29,"Football (American)",604,460,439,,877,904,29,"Same length",73,81,"Ring finger",October,Fall,No,No,"No favorite",Water,Science,6,9,3,"Yes - broadband connection","Text messaging",2,3,10,8,20,8,25,5,2,2,30,15,0,8,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,"Sports person",Health
USA,TX,2018,"12        ",Male,17,Right-Handed,188,29,,1,Car,"10 ",0.799,56,Basketball,90,85,100,50,50,100,27,"Right foot",,,"Ring finger",April,Winter,No,No,Poultry,"Sports drink","Physical education",6,12,4,"Yes - other","Internet chat or instant messaging",200,200,100,48,30,20,"120 ",28,168,168,120,120,0,0,"A lot","Some college","Rap/Hip hop",Fly,Rich,"Sports person","Arts, culture, sports"
USA,TX,2012,"8         ",Male,13,Right-Handed,175,28,159,2,Car,3,.41,58,"Football (American)",215,501,1000,1000,1000,1000,27,"Right foot",90,90,"Same length",September,Summer,No,No,Other,Water,"Physical education",8,11,4,"Yes - other","Text messaging",400,500,8,0,1,3,9,9,2,3,1,6,7,8,"A lot","Less than high school","Rap/Hip hop","Super strength",Rich,"Sports person","International aid"
USA,TX,2021,"12        ",Male,16,Right-Handed,178,27,63,1,Car,10,.461,38,"Football (American)",882,882,904,861,545,551,27,"Same length",8,7,"Index finger",December,Winter,No,No,Meat,Water,History,6-7,5-6,4,"Yes - other","Internet chat or instant messaging",18,26,5,0,3,6,20,15,6,3,25,5,7,1,"Very little","Graduate degree","Rap/Hip hop","Freeze time",Happy,Other,"Wildlife, animals"
USA,TX,2016,"12        ",Female,16,Right-Handed,168,37,163,1,Car,5,.394,50,Other,500,300,1000,1000,678,400,35,"Right foot",76,76,"Same length",August,Fall,Yes,No,Pizza/Pasta,Water,"Physical education",4,3,6,"Yes - broadband connection","In person",27,50,5,1,0,0,5,0,20,20,3,0,44,0,"A lot","Graduate degree",Country,Fly,Happy,"Doctor or nurse",Health
USA,TX,2014,"6         ",Male,11,Right-Handed,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2018,"12        ",Female,17,Right-Handed,5.6,25,50,2,Bus,10,1.008,71,Soccer,,,,,,,,"Right foot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2016,"12        ",Male,17,Right-Handed,170,30,185,1,Car,7,0.724,39,"Football (American)",1000,800,1000,900,100,50,30,"Same length",80,80,"Same length",April,Winter,Yes,No,Meat,Water,"Physical education",7,6,5,"Yes - other","Text messaging",20,50,35,1,7,35,12,2,3,160,4,3,0,0,Some,"Graduate degree",Country,Invisibility,Happy,Relative,"International aid"
USA,TX,2023,"12        ",Male,18,Left-Handed,5'11,28,180,1,Car,"20 ",2,2,Golf,800,435,1000,900,100,500,28,"Same length",9,10,"Ring finger",April,Summer,No,No,Meat,Water,History,6,10,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",6,10,40,5,0,30,10,0,25,15,25,15,40,10,None,"Some college",Pop,Telepathy,Happy,"Sports person","Wildlife, animals"
USA,TX,2013,"5         ",Male,11,Right-Handed,145,149,147,2,Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2023,"12        ",Male,17,Right-Handed,167,25.4,167,1,Car,3,0.3,44,Skateboarding/Rollerblading,492,251,711,759,230,856,25.4,"Same length",48.26,50.8,"Ring finger",May,Winter,Yes,No,Poultry,"Soft drink (caffeinated)",Other,7,,5,"Yes - other","In person",,,"20 ",15,1,2,10,10,3,4,24,2,0,0,"Very little","Some college","Rap/Hip hop","Super strength",Rich,"Musician or singer","Arts, culture, sports"
USA,TX,2019,"12        ",Male,17,Right-Handed,70,31,45,2,Car,10,3,5,Other,1000,1000,1000,1000,500,500,31,"Left foot",15,10,"Ring finger",January,Fall,Yes,No,Pizza/Pasta,Water,Science,5,5,4,"Yes - other","Text messaging",50,50,1,1,1,1,1,1,1,1,1,1,1,1,Some,,"Rhythm and blues (R&B)",Invisibility,Happy,Teacher,Religious
USA,TX,2023,"12        ",Male,17,Right-Handed,5'6,8',30.48,2,Car,"8 min"," 0.38",.45,Other,1000,1000,1000,519,64,1000,20.32,"Same length",,63.5,"Ring finger",March,Fall,No,No,"No favorite",Water,Music,6,8,3,"Yes - other","Internet chat or instant messaging",50,60,0,6,2,12,5,4,10,7,4,2,0,0,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Rich,Relative,"International aid"
USA,TX,2015,"12        ",Female,17,Right-Handed,160,23,158,1,Car,12,.406,42,Other,567,626,743,519,583,695,160,"Same length",76.2,63.5,"Index finger",September,Winter,Yes,No,"Rice/Noodle dishes",Water,History,4,9,4,"Yes - broadband connection","In person",40,40,3,4,20,7,30,1,1,15,10,6,0,3,"A lot","Graduate degree",Country,Telepathy,Happy,Relative,Health
USA,TX,2011,"12        ",Female,17,Right-Handed,158,23,162,2,Car,10,0.25,0.26,Swimming,400,800,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2021,"11        ",Male,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2018,"12        ",Male,17,Right-Handed,170,24,,2,Car,10,.658,55,Walking/Hiking,1000,1000,1000,800,500,600,24,"Same length",8.89,10.16,"Ring finger",April,Spring,No,No,Pizza/Pasta,Water,Art,5,5,5,"Yes - broadband connection","Text messaging",100,200,2,40,0,24,0,0,24,84,40,0,45,2,Some,"Less than high school","Rap/Hip hop",Invisibility,Happy,Relative,"Education/Youth development"
USA,TX,2023,"12        ",Female,16,Left-Handed,163,"23 cm",163cm,2,Car,16,0.767,64,Dancing,5,5,6,8,7,9,23,"Same length",80,70,"Index finger",July,Summer,No,No,Meat,Water,Languages,9,7,4,"Yes - other","Text messaging",23,20,"8 ",1,4,24,5,4,4,5,8,2,9,4,"Very little","Graduate degree",Pop,Telepathy,Rich,Relative,"International aid"
USA,TX,2016,"12        ",Female,17,Right-Handed,152.4,21.9,158,2,Car,15,.422,48,Skateboarding/Rollerblading,1000,1000,1000,1000,50,50,21.9,"Same length",71,69.8,"Index finger",November,Fall,Yes,No,"No favorite",Water,Art,4,6,6,"Yes - other","In person",10,10,1,.5,3,7,10,0,3,.5,3,5,0,2,"A lot","Graduate degree",Other,Fly,Happy,Teacher,Environment
USA,TX,2016,"12        ",Female,18,Right-Handed,152.4,24.1,155,1,Bus,15,.364,42,Baseball/Softball,600,500,100,100,900,1000,24.1,"Same length",114,114,"Same length",August,Fall,No,No,Meat,Water,"Physical education",7,9,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",50,50,60,21,6,4,4,0,3,2,3,2,0,4,"A lot","Graduate degree",Country,"Freeze time",Happy,Teacher,"Arts, culture, sports"
USA,TX,2015,"4         ",Male,9,Right-Handed,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2018,"12        ",Male,17,Right-Handed,185,29.5,185,1,Car,12,0.358,57,Skateboarding/Rollerblading,1000,1000,500,1000,1000,1000,29.5,"Same length",,,,February,Summer,Yes,No,Pizza/Pasta,Water,Other,6,12,2,"Yes - broadband connection","Cell phone",0,17,48,.5,1,4,48,7,1,.5,2,0,12,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Musician or singer",Other
USA,TX,2016,"12        ",Male,17,Right-Handed,180,25,175,1,Car,10,.377,55,Swimming,200,50,1000,50,700,1000,25,"Same length",100,60,"Index finger",April,Winter,No,No,Poultry,Water,History,6,10,3,"Yes - broadband connection",,20,20,10,3,7,2,7,9,0,7,20,30,0,5,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,Relative,"Education/Youth development"
USA,TX,2012,"8         ",Female,13,Right-Handed,160,22,164,2,Car,15,0.522,45,Tennis,1000,500,750,500,1000,1000,21,"Right foot",74,72,"Index finger",January,Winter,No,No,Pizza/Pasta,Water,Science,8,5,3,"Yes - broadband connection","Text messaging",150,160,30,10,12,25,8,10,20,30,35,7,0,5,Some,"Graduate degree","Rhythm and blues (R&B)",Invisibility,Rich,Relative,"Education/Youth development"
USA,TX,2019,"12        ",Female,17,Right-Handed,167,21,175,1,Car,"5 ",.392,53,Other,572,1000,460,433,492,241,21,"Same length",90,80,"Index finger",July,Summer,Yes,Yes,Pizza/Pasta,"Energy drink","Physical education",5,3,3,"Yes - broadband connection","Text messaging",10,20-30,20,6,1,7,60,0,15,8,6,8,0,1,Some,"Undergraduate degree","Rap/Hip hop",Telepathy,Rich,"Sports person","International aid"
USA,TX,2019,"12        ",Male,17,Right-Handed,170,28,170,1,Car,8,0.435,49,Basketball,914,925,545,695,497,690,28,"Same length",65,70,"Ring finger",February,Winter,Yes,No,Meat,Water,"Physical education",8.5,9-1o,3,"Yes - broadband connection","In person",20,30,20,5,3,4,5,2,9,6,6,6,15,1,"Very little","Graduate degree","Rap/Hip hop",Fly,Happy,"Business person","International aid"
USA,TX,2011,"12        ",Male,17,Right-Handed,182,27,186,1,Car,15,.24,24,Basketball,321,487,294,,807,786,27,"Same length",170,170,"Same length",June,Summer,Yes,No,Meat,"Sports drink","Mathematics and statistics",6,9,2,"Yes - broadband connection","In person",10,10,60,60,60,60,60,60,60,60,60,60,60,60,"Very little","Some college",Country,"Super strength",Happy,Relative,"Arts, culture, sports"
USA,TX,2015,"12        ",Male,17,Right-Handed,97,35,97,,Car,5,.344,42,"Football (American)",,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2015,"12        ",Male,16,Right-Handed,67,"12 ",60,1,Bus,10,.616,61,Other,500,500,500,500,1000,1000,12,"Same length",4,4,"Index finger",July,Winter,No,No,Meat,Tea,History,7,12,4,"Yes - dial-up connection","Internet chat or instant messaging",1000,1000,2,2,2,2,2,2,2,3,2,2,2,2,Some,"High school","Rock and roll","Super strength",Rich,"Sports person","Education/Youth development"
USA,TX,2012,"7         ",Female,12,Right-Handed,165,24,158,1,Bus,10,.395,41,Swimming,950,900,900,950,400,800,24,"Same length",65,66,"Ring finger",December,Summer,Yes,No,"No favorite",Water,Music,8,8,5,"Yes - other",Other,2,12,55,2,4,20,10,3,10,3,20,1,0,5,Some,"Graduate degree",Pop,"Freeze time",Happy,"Musician or singer",Health
USA,TX,2016,"12        ",Male,16,Right-Handed,170,30,100,1,Car,12,.443,47,Walking/Hiking,500,250,250,750,1000,1000,100,"Same length",76,51,"Index finger",March,Spring,Yes,No,Meat,Water,Art,8,8,4,"Yes - broadband connection","Text messaging",10,10,4,0,1,4,0,4,0,1,4,0,0,0,"Very little","Undergraduate degree","Rock and roll","Freeze time",Rich,Relative,"Education/Youth development"
