Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,PA,2019,12,Female,17.0,Right-Handed,160,22,160,1.0,Car,7,0.424,58,Lacrosse,700.0,300.0,100.0,300.0,400.0,700.0,23,Left foot,70,67,Index finger,June,Summer,No,No,Seafood,Water,Social studies,6,9,2.0,Yes - broadband connection,In person,25,35,3,6.0,4.0,9,2,0,7.0,4.0,6.0,6.0,8,1.5,Some,Graduate degree,Rap/Hip hop,Freeze time,Rich,Relative,"Wildlife, animals"
USA,PA,2017,12,Male,17.0,Left-Handed,168,26,170.5,2.0,Bus,10,.465,54,Basketball,100.0,100.0,400.0,400.0,1000.0,1000.0,25,Right foot,90,80,Index finger,September,Summer,No,No,Meat,Water,Mathematics and statistics,8,5,3.0,Yes - broadband connection,Cell phone,25,50,10,0.0,15.0,20,5,25,60.0,20.0,60.0,0.0,40,10.0,A lot,Undergraduate degree,Rap/Hip hop,Fly,Rich,Business person,Religious
USA,PA,2017,12,Female,18.0,Right-Handed,161.5,24.5,156,1.0,Bus,30,.403,67,Walking/Hiking,999.0,650.0,700.0,700.0,400.0,500.0,23.5,Right foot,77,90,Ring finger,September,Fall,No,No,Meat,Tea,Art,7,9,4.0,Yes - broadband connection,Text messaging,30,25,10,1.0,5.0,3,0,0,20.0,10.0,20.0,20.0,0,10.0,Some,Graduate degree,Punk rock,Invisibility,Rich,Relative,Health
USA,PA,2012,11,Male,17.0,Right-Handed,180,26,182,1.0,Bus,20,.188,42,Basketball,800.0,800.0,800.0,900.0,1000.0,1000.0,26,Same length,95,100,Ring finger,November,Summer,No,No,Pizza/Pasta,Water,Science,7,10,4.0,Yes - other,Text messaging,250,275,20,2.0,15.0,30,16,1,2.0,15.0,15.0,10.0,0,5.0,Some,Graduate degree,Rap/Hip hop,Freeze time,Rich,Relative,Health
USA,PA,2018,12,Male,16.0,Right-Handed,187,29,181,1.0,Car,15,0.466,33,Other,670.0,530.0,550.0,650.0,1000.0,1000.0,29,Same length,92,94,Ring finger,February,Spring,No,No,Seafood,Water,Science,7,11,4.0,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",10,300,4,0.0,10.0,2,6,3,20.0,1.0,30.0,0.0,0,3.0,A lot,Graduate degree,Pop,Freeze time,Rich,Doctor or nurse,Health
USA,PA,2020,12,Female,17.0,Right-Handed,165,25.5,165,1.0,Bus,13,0.48,65,None,123.0,139.0,500.0,775.0,840.0,1000.0,25.5,Same length,50,60,Ring finger,November,Fall,No,No,No favorite,Milk,Other,6,12,8.0,Yes - other,Internet chat or instant messaging,a lot,a lot,3,0.0,5.0,50,0,0,3.0,7.0,29.0,36.0,16,6.0,Some,High school,Rap/Hip hop,Telepathy,Happy,Relative,"Wildlife, animals"
USA,PA,2018,12,Male,17.0,Right-Handed,174,25,178,1.0,Car,10 ,0.324,40,Swimming,497.0,198.0,316.0,1000.0,412.0,412.0,24.1,Right foot,9,9.2,Ring finger,April,Summer,No,No,Meat,Water,Science,8,9,4.0,Yes - broadband connection,Text messaging,100,192,10,0.0,3.0,8,12,5,4.0,2.0,3.0,6.0,30,2.0,Some,Other,Rap/Hip hop,Super strength,Happy,Relative,Health
USA,PA,2019,12,Male,17.0,Left-Handed,170,24,167,1.0,Car,8,0.356,41,Soccer,500.0,500.0,800.0,700.0,300.0,950.0,24,Same length,9.7,10.3,Ring finger,June,Summer,No,No,Poultry,Water,Science,7.5,9,3.0,Yes - broadband connection,In person,10,16,10,0.25,10.0,4,12,0,7.0,2.0,5.0,7.0,0,4.0,A lot,Graduate degree,Rap/Hip hop,Freeze time,Happy,Relative,Environment
USA,PA,2017,11,Female,16.0,Right-Handed,167,25,134,1.0,Walk,3,.394,45,Baseball/Softball,782.0,867.0,0.0,972.0,567.0,1000.0,26,Left foot,72,73,Index finger,April,Summer,Yes,No,Desserts,Tea,History,8,5,4.0,Yes - broadband connection,Text messaging,155,162,10,4.0,2.0,0,6,0,8.0,9.0,20.0,0.0,8,1.0,Some,Graduate degree,Heavy metal,Telepathy,Happy,Relative,International aid
USA,PA,2014,5,Male,,Right-Handed,,,,,,20,,,,,,,,,,,,,,,May,Winter,,,Desserts,,Computers and technology,,,5.0,,,2,3,,,,,,,,,,,,,,,,,,,
USA,PA,2012,12,Female,16.0,Left-Handed,157.4,19.5,123,1.0,Bus,25,.446,42,Dancing,500.0,500.0,500.0,500.0,1000.0,1000.0,19,Right foot,58,70,Ring finger,October,Summer,No,No,Pizza/Pasta,Water,History,6,9,3.0,Yes - broadband connection,Cell phone,200,210,2,3.0,5.0,3,0,0,21.0,56.0,21.0,3.0,0,7.0,Some,Undergraduate degree,Other,Telepathy,Happy,Relative,Health
USA,PA,2016,12,Female,17.0,Right-Handed,157,24,165,1.0,Car,5,.41,55,Baseball/Softball,700.0,700.0,1000.0,1000.0,500.0,1000.0,24,Same length,,,Index finger,March,Summer,Yes,No,Poultry,Water,Art,6,8,5.0,Yes - other,Text messaging,149,150,14,1.0,10.0,5,10,0,2.0,4.0,2.0,0.0,4,2.0,A lot,Graduate degree,Pop,Invisibility,Rich,Other,"Wildlife, animals"
USA,PA,2013,12,Female,18.0,Left-Handed,170,25,163,1.0,Car,15,.413,45,None,241.0,840.0,128.0,118.0,813.0,818.0,24,Same length,7.5,7,Index finger,January,Summer,No,No,Poultry,Water,English,5,9,3.0,Yes - broadband connection,In person,50,50,20,1.0,4.0,20,1,0,10.0,50.0,10.0,40.0,10,10.0,Some,High school,Other,Telepathy,Happy,Relative,Health
USA,PA,2013,12,Male,17.0,Right-Handed,178,25,175,1.0,Car,10,.282,47,Tennis,540.0,845.0,1000.0,428.0,952.0,1000.0,25,Same length,70,76,Ring finger,March,Fall,No,No,Fruit,Water,Science,7,8,3.0,Yes - broadband connection,Text messaging,100,100,10,10.0,10.0,4,4,0,5.0,3.0,20.0,5.0,4,4.0,A lot,Graduate degree,Other,Freeze time,Happy,Relative,Health
USA,PA,2012,11,Female,17.0,Right-Handed,161,23,167,1.0,Bus,15,.344,55,Other,750.0,800.0,600.0,900.0,150.0,150.0,23,Same length,75,84,Ring finger,May,Summer,No,No,Poultry,Water,Science,6.5,10,4.0,Yes - broadband connection,Text messaging,250,250,6,1.0,15.0,3,2,2,2.0,77.0,60.0,12.0,15,5.0,Some,Graduate degree,Classical,Freeze time,Happy,Other,Health
USA,PA,2016,12,Male,18.0,Right-Handed,177.8,26.0,171.0,1.0,Car,12,0.57,39,Football (American),50027.0,500.0,700.0,750.0,800.0,1000.0,27.0,Left foot,80,82,Ring finger,August,Summer,Yes,No,Seafood,Juice,Science,7,9,5.0,Yes - broadband connection,Text messaging,100,125,12,12.0,3.0,3,10,10,10.0,10.0,5.0,2.0,12,5.0,Very little,High school,Rap/Hip hop,Freeze time,Rich,Sports person,Health
USA,PA,2010,11,Male,18.0,Right-Handed,175.2,22.86,170,1.0,Car,30,1,1,None,1.0,2.0,3.0,,5.0,6.0,22,Same length,91,88,Same length,April,Spring,No,No,Meat,Soft drink (caffeinated),Other,7,8,4.0,Yes - broadband connection,Text messaging,2000,2000,8,2.0,0.0,5,1,1,1.0,6.0,5.0,8.0,20,3.0,None,Graduate degree,Punk rock,Fly,Happy,Relative,Health
USA,PA,2021,12,Female,16.0,Right-Handed,5'3,9 ,15,2.0,Bus,15,1.026,46,Gymnastics,1000.0,1000.0,1000.0,834.0,1000.0,1000.0,9,Same length,10,10,Index finger,July,Summer,Yes,No,Meat,Juice,Science,8,6,4.0,Yes - other,E-mail,0,6,0,0.0,3.0,6,0,0,5.0,2.0,12.0,0.0,0,1.0,Some,Other,Rap/Hip hop,Telepathy,Happy,Friend,"Wildlife, animals"
USA,PA,2010,11,Female,15.0,Right-Handed,167,24.5,167,1.0,Bus,10,.344,53,Tennis,300.0,100.0,100.0,,700.0,900.0,24,Right foot,70,70,Ring finger,April,Spring,Yes,No,Pizza/Pasta,Water,Mathematics and statistics,8,9,4.0,Yes - broadband connection,Text messaging,107,113,0,0.5,2.5,5,10,0,7.0,9.0,4.0,2.0,0,0.0,Some,Graduate degree,Pop,Telepathy,Famous,Other,Health
USA,PA,2012,12,Female,17.0,Right-Handed,173,24,174,2.0,Car,6,0.296,27,Baseball/Softball,600.0,700.0,1000.0,500.0,1000.0,1000.0,24,Same length,95,95,Same length,March,Spring,No,No,Fruit,Water,Mathematics and statistics,8,11,4.0,Yes - broadband connection,In person,10,12,12,1.0,10.0,5,18,0,2.0,2.0,3.0,2.0,1,0.0,Some,Graduate degree,Country,Telepathy,Happy,Relative,International aid
USA,PA,2023,12,Male,17.0,Right-Handed,180,25,170,1.0,Car,15,0.369,29,Baseball/Softball,50.0,10.0,20.0,40.0,80.0,90.0,25,Same length,8,8,Same length,August,Spring,Yes,No,Poultry,Water,Mathematics and statistics,6,10,4.0,Yes - other,In person,50,70,4,20.0,1.0,4,2,8,5.0,5.0,5.0,2.0,20,5.0,Very little,Graduate degree,Rap/Hip hop,Fly,Rich,Business person,Other
USA,PA,2017,12,Male,17.0,Right-Handed,177.8,27.8,180,1.0,Walk,15,.306,46,Football (American),600.0,600.0,750.0,750.0,400.0,500.0,,,88.9,71.12,,,,,,,,,27.8,8,7.0,Yes - other,,200,300,8,1.0,12.0,0,21,5,5.0,4.0,4.0,0.0,0,2.0,A lot,Graduate degree,Gospel,Super strength,Happy,Relative,Education/Youth development
USA,PA,2018,12,Male,18.0,Right-Handed,183,30,180,1.0,Walk,15,.3,52,Basketball,600.0,750.0,750.0,500.0,750.0,900.0,30,Same length,80,80,Same length,September,Fall,No,No,Meat,Sports drink,History,8,9,4.0,Yes - broadband connection,Text messaging,20,70,6,1.0,1.0,6,3,2,6.0,4.0,2.0,8.0,0,2.0,Some,Graduate degree,Pop,Invisibility,Rich,Politician,International aid
USA,PA,2014,4,Male,,Right-Handed,,,,1.0,Bus,,,,Lacrosse,300.0,200.0,500.0,900.0,950.0,1000.0,,Same length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2014,4,Female,8.0,,,,124,,Bus,,,,Hockey (Ice),,,,,,,20,,,,,December,,No,,,Other,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2010,4,Male,11.0,Right-Handed,170,5,170,2.0,Bicycle,5,3,60,Basketball,1000.0,1000.0,0.0,,0.0,0.0,2,Right foot,0,4,Ring finger,July,Summer,No,No,Rice/Noodle dishes,Water,Art,3,4,4.0,No internet connection,Cell phone,23,30,3,2.0,5.0,6,7,5,9.0,7.0,5.0,2.0,3,5.0,None,Other,Punk rock,Super strength,Rich,Sports person,Religious
USA,PA,2016,12,Female,17.0,Right-Handed,168,24,163,1.0,Car,5,.281,12838,Other,800.0,700.0,600.0,600.0,600.0,700.0,24,Same length,60,64,Ring finger,November,Fall,No,No,Breads/Sandwiches,Water,Science,7,10,5.0,Yes - other,"Myspace, Facebook, other social networking sites, or blog",50,50,15,1.0,15.0,20,1,.5,7.0,7.0,7.0,5.0,18,2.0,Some,Graduate degree,Pop,Freeze time,Happy,Relative,Health
USA,PA,2021,11,Male,18.0,Right-Handed,185,27,202,1.0,Car,7,0.286,66,Swimming,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,26,Right foot,80,80,Same length,January,Winter,No,No,Seafood,Milk,Science,5,8,6.0,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",25,200,10,1.0,10.0,1,16,6,8.0,2.0,42.0,4.0,6,2.0,A lot,Graduate degree,Rap/Hip hop,Fly,Happy,Musician or singer,International aid
USA,PA,2018,12,Male,18.0,Right-Handed,176,25.4,178,1.0,Car,7,.318,43,Soccer,750.0,500.0,500.0,500.0,1000.0,1000.0,24.9,Right foot,98,98,Same length,August,Winter,No,No,Pizza/Pasta,Water,History,3,2,3.0,Yes - broadband connection,Text messaging,30,25,8,0.0,4.0,6,10,8,4.0,2.0,14.0,2.0,0,3.0,Some,Graduate degree,Country,Freeze time,Rich,Relative,"Wildlife, animals"
USA,PA,2021,12,Female,17.0,Right-Handed,160,24,155,1.0,Car,8,0.309,40,Tennis,904.0,652.0,283.0,422.0,802.0,1000.0,24,Same length,70,60,Index finger,September,Summer,No,No,Fruit,Water,Social studies,7,6,5.0,Yes - other,"Myspace, Facebook, other social networking sites, or blog",50,100,25,1.0,12.0,5,10,0,15.0,8.0,10.0,10.0,20,1.0,A lot,Graduate degree,Country,Invisibility,Happy,Other,International aid
USA,PA,2020,9,Female,15.0,Right-Handed,172cm,25cm,71cm,2.0,Car,5,.405,45,Baseball/Softball,834.0,834.0,369.0,369.0,102.0,684.0,25,Same length,118,63,Ring finger,October,Summer,No,No,Pizza/Pasta,Water,History,7,9,5.0,Yes - broadband connection,In person,20,329,48,5.0,6.0,3,13,1,5.0,1.0,7.0,3.0,0,2.0,A lot,Graduate degree,Pop,Freeze time,Rich,Relative,"Wildlife, animals"
USA,PA,2018,12,Female,17.0,Right-Handed,167,25,155,2.0,Car,5,0.49,37,Tennis,1000.0,764.0,439.0,428.0,888.0,1000.0,25,Same length,94,100,Ring finger,February,Fall,Yes,No,Seafood,Water,Art,6,12,5.0,Yes - broadband connection,Text messaging,150,150,25,1.0,20.0,5,1,0,40.0,40.0,40.0,21.0,20,0.0,A lot,Graduate degree,Rap/Hip hop,Freeze time,Happy,Relative,Education/Youth development
USA,PA,2013,12,Male,17.0,Right-Handed,175.3,26.7,181.6,2.0,Bus,60,0.375,46,Hockey (Ice),200.0,800.0,1000.0,1000.0,0.0,0.0,26.6,Right foot,81,80,Index finger,October,Summer,Yes,No,Meat,Water,Physical education,10,7,5.0,Yes - broadband connection,Text messaging,100,30,35,3.0,7.0,7,15,2,8.0,2.0,2.0,0.0,16,0.0,Very little,High school,Rap/Hip hop,Fly,Healthy,Teacher,Health
USA,PA,2013,12,Female,18.0,Right-Handed,153.7,21.7,152.4,3.0,Bus,5,.265,28,Hockey (Field),877.0,807.0,861.0,824.0,513.0,513.0,21.7,Same length,101,87,Index finger,October,Fall,No,No,Rice/Noodle dishes,Water,Languages,6,8,5.0,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",20,25,9.5,1.8,23.0,2,13,3,3.0,7.0,18.0,5.0,0,1.0,A lot,Graduate degree,Pop,Freeze time,Happy,Coach or club leader,Religious
USA,PA,2019,12,Female,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2019,4,Female,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2018,12,Male,16.0,Right-Handed,176.5,25,173.5,2.0,Car,6,0.198,34,Other,800.0,600.0,400.0,800.0,700.0,700.0,25,Same length,93,101,Ring finger,October,Spring,Yes,No,Seafood,Water,Computers and technology,5,9,4.0,Yes - broadband connection,Text messaging,40,70,6,0.0,4.0,2,8,7,4.0,5.0,10.0,0.0,8,4.0,Some,Graduate degree,Techno/Electronic,Freeze time,Happy,Other,Environment
USA,PA,2010,4,Male,11.0,Left-Handed,170,100,80,1.0,Bicycle,5,20,8,Football (American),1000.0,1000.0,0.0,,70.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2023,10,Female,15.0,Right-Handed,160,22,172,2.0,Walk,6,,,Other,132.0,498.0,0.0,450.0,1000.0,1000.0,23,Left foot,74,70,Index finger,November,Fall,No,No,Pizza/Pasta,Water,Music,8,9,4.0,Yes - broadband connection,In person,15,15,5.5,1.0,16.0,10,1,0,0.0,4.0,14.0,0.0,0,1.0,Some,Graduate degree,Pop,Telepathy,Happy,Relative,Health
USA,PA,2015,4,Male,9.0,Right-Handed,134,23,134,1.0,Bus,10,0.649,49,Basketball,1000.0,1000.0,1000.0,1000.0,500.0,1000.0,22,Right foot,70,,Same length,November,Summer,No,No,Seafood,Water,Music,11,9,4.0,Yes - broadband connection,Cell phone,1,2,2,7.0,3.0,20,7,30,7.0,8.0,30.0,3.0,0,1.0,Very little,Graduate degree,Rap/Hip hop,Freeze time,Rich,Musician or singer,Environment
USA,PA,2014,4,Female,,Right-Handed,,,,1.0,Car,3,,,Soccer,,,,,,,,Right foot,,,,September,Fall,,,Pizza/Pasta,Powdered drink,Mathematics and statistics,,,3.0,,In person,,,,,,,,,,,,,,,,,Pop,Super strength,,,"Wildlife, animals"
USA,PA,2017,12,Male,16.0,Right-Handed,180,26,170,2.0,Bus,30,.605,39,Basketball,695.0,471.0,791.0,551.0,209.0,203.0,24.5,Right foot,75,77,Ring finger,November,Fall,Yes,No,Pizza/Pasta,Water,Mathematics and statistics,5,9,4.0,Yes - broadband connection,In person,150,170,10,3.0,5.0,3,2,4,6.0,4.0,5.0,2.0,12,1.0,Very little,Graduate degree,Punk rock,Telepathy,Happy,Coach or club leader,Environment
USA,PA,2023,12,Male,17.0,Right-Handed,186.6,27,193,1.0,Car,5,.498,35,Other,610.0,535.0,342.0,647.0,401.0,540.0,26.5,Right foot,78,75,Index finger,December,Winter,No,No,Meat,,Computers and technology,5,7,4.0,Yes - other,"Myspace, Facebook, other social networking sites, or blog",100,110,6,0.5,8.0,2,30,3,10.0,2.0,40.0,10.0,16,10.0,Some,Graduate degree,Country,Freeze time,Happy,Sports person,Health
USA,PA,2018,12,Female,17.0,Right-Handed,168,24,160,3.0,Bus,7,.346,39,Tennis,800.0,800.0,700.0,700.0,500.0,1000.0,24,Right foot,76,83,Index finger,July,Summer,No,No,Pizza/Pasta,Water,Science,3,7,3.0,Yes - other,"Myspace, Facebook, other social networking sites, or blog",90,85,10,2.0,25.0,4,15,0,20.0,7.0,14.0,6.0,0,3.0,A lot,Graduate degree,Pop,Fly,Happy,Relative,International aid
USA,PA,2010,11,Male,15.0,Right-Handed,173,26,171,1.0,Bus,15,.282,29,Bowling,300.0,150.0,0.0,,800.0,850.0,27,Left foot,89,94,Index finger,December,Summer,No,No,Meat,Soft drink (caffeinated),Music,7,11,4.0,Yes - broadband connection,Text messaging,70,70,3,0.0,2.0,3,4,22,4.0,3.0,5.0,5.0,0,2.0,Some,Graduate degree,Jazz,Super strength,Rich,Other,"Arts, culture, sports"
USA,PA,2019,12,Male,17.0,Right-Handed,183,26,180,1.0,Car,4,.373,52,Hockey (Ice),802.0,679.0,428.0,497.0,749.0,765.0,25,Right foot,82,87,Ring finger,October,Fall,Yes,No,Meat,Water,Science,7,8,4.0,Yes - other,"Myspace, Facebook, other social networking sites, or blog",4,2,4,0.0,1.0,4,5,3,0.0,4.0,13.0,1.0,0,1.0,Some,Graduate degree,Other,Freeze time,Happy,Relative,"Wildlife, animals"
USA,PA,2012,12,Male,17.0,Right-Handed,180,28,185,1.0,Car,10,.287,24,Other,600.0,700.0,100.0,600.0,200.0,400.0,28,Same length,100  ,105,Ring finger,December,Spring,No,No,Seafood,Water,Music,7,10,4.0,Yes - broadband connection,In person,240,240,15,0.5,2.0,5,4,0,2.0,10.0,10.0,10.0,6,5.0,Very little,Graduate degree,Other,Freeze time,Happy,Teacher,Health
USA,PA,2018,6,Male,12.0,Right-Handed,148,25,147,1.0,Bus,17,0.316,58,Golf,807.0,898.0,604.0,947.0,733.0,786.0,25,Same length,67,70,Ring finger,January,Winter,Yes,No,Other,Milk,Computers and technology,7,9,4.0,Yes - other,"Myspace, Facebook, other social networking sites, or blog",5,2,0,1.0,2.0,4,2,12,1.0,0.0,2.0,3.0,0,0.0,Very little,Graduate degree,Techno/Electronic,Invisibility,Happy,Other,"Wildlife, animals"
USA,PA,2016,12,Female,15.0,Right-Handed,137.2,21.5,165.1,2.0,Car,12,0.338,40,Other,500.0,600.0,500.0,600.0,990.0,990.0,21,Right foot,6,6.4,Ring finger,November,Spring,No,No,Meat,Water,Science,7.5,10,4.0,Yes - other,"Myspace, Facebook, other social networking sites, or blog",0,6,4,1.0,35.0,3,5,1,40.0,20.0,45.0,1.0,0,1.0,Some,Graduate degree,Pop,Invisibility,Rich,Doctor or nurse,Environment
USA,PA,2017,12,Female,18.0,Left-Handed,155,23,151,1.0,Bus,10,.373,58,Hockey (Field),100.0,200.0,100.0,100.0,500.0,500.0,23,Same length,90,99,Ring finger,August,Summer,Yes,No,Soups,Water,Art,7,10,4.0,Yes - broadband connection,Text messaging,20,25,10,2.0,12.0,4,4,0,5.0,3.0,10.0,0.0,0,5.0,Some,Graduate degree,Other,Fly,Happy,Religious figure,Religious
USA,PA,2018,12,Female,18.0,Right-Handed,161,24,168,2.0,Bus,14,.242,28,Soccer,930.0,1000.0,925.0,968.0,620.0,439.0,24,Same length,81,82,Ring finger,October,Fall,No,No,No favorite,Water,Art,4,9,4.0,Yes - broadband connection,Text messaging,90,150,8,0.5,35.0,17,10,0,20.0,8.0,15.0,6.0,0,3.0,A lot,Undergraduate degree,Other,Super strength,Happy,Actor,International aid
USA,PA,2015,12,Female,17.0,Right-Handed,160.0,24,59,3.0,Bus,10,.38,48,Walking/Hiking,701.0,674.0,626.0,487.0,144.0,91.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2019,12,Female,17.0,Right-Handed,166,24,170,1.0,Car,12,.49,50,Gymnastics,85.0,95.0,95.0,95.0,80.0,80.0,23,Right foot,98,72,Ring finger,October,Fall,Yes,No,Pizza/Pasta,Water,Science,6,9,4.0,Yes - other,Text messaging,200,200,42,2.0,10.0,24,10,0,10.0,5.0,15.0,0.0,3,4.0,A lot,Graduate degree,Pop,Telepathy,Healthy,Musician or singer,Health
USA,PA,2020,12,Female,17.0,Right-Handed,163,25,163,1.0,Car,5,.369,36,Soccer,800.0,850.0,875.0,875.0,850.0,875.0,25,Same length,70,76,Ring finger,June,Summer,Yes,No,Pizza/Pasta,Water,Mathematics and statistics,6,8,5.0,Yes - other,Text messaging,125,160,12,2.0,24.0,12,14,12,12.0,15.0,35.0,20.0,5,7.0,A lot,Graduate degree,Country,Freeze time,Happy,Other,Environment
USA,PA,2016,12,Female,16.0,Right-Handed,160,24,,1.0,Car,17,,,Other,400.0,400.0,400.0,400.0,1000.0,1000.0,23,Right foot,76,64,Index finger,December,Winter,Yes,No,No favorite,Water,Mathematics and statistics,7,10,3.0,Yes - broadband connection,Text messaging,40,40,0,0.5,8.0,3,2,.5,1.0,10.0,15.0,2.0,12,8.0,A lot,Graduate degree,Pop,Telepathy,Rich,Actor,International aid
USA,PA,2015,12,Male,16.0,Right-Handed,,21.5,157.5,2.0,Car,10,.393,41,Tennis,975.0,750.0,500.0,800.0,400.0,400.0,28,Same length,68,65,Index finger,May,Summer,Yes,No,No favorite,Water,Mathematics and statistics,6,6,6.0,Yes - broadband connection,Text messaging,5,5,0,0.0,60.0,6,0,4,4.0,4.0,125.0,10.0,0,4.0,A lot,Graduate degree,Pop,Freeze time,Rich,Doctor or nurse,International aid
USA,PA,2015,12,Female,18.0,Left-Handed,168,25.5,164.5,1.0,Car,6,.347,41,Athletics,807.0,465.0,1000.0,909.0,348.0,444.0,24.5,Right foot,8.5,8.8,Ring finger,September,Summer,No,No,Pizza/Pasta,Water,Physical education,8.5,8,4.0,Yes - broadband connection,In person,11,25,18,0.25,0.0,8,20,0,2.0,1.5,2.0,10.0,25,4.0,A lot,Undergraduate degree,Country,Invisibility,Healthy,Teacher,"Arts, culture, sports"
