Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,CA,2023,"11        ",Male,16,Right-Handed,177.8,33.02,185.4,2,Car,8,0.382,31,"Football (American)",599,588,658,845,439,433,33.02,"Same length",8.3mm,8mm,"Index finger",December,Winter,No,No,"No favorite",Water,History,5,2-3,7,"Yes - other","Myspace, Facebook, other social networking sites, or blog",11,22,0,2,1,2,15,0,2,8,2,2,12,2,Some,"Some college","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,CA,2020,"12        ",Female,17,Right-Handed,155,24,155,1,Car,5,0.393,41,Gymnastics,500,900,1000,1000,50,50,23,"Right foot",76,89,"Ring finger",July,Summer,Yes,No,Fruit,Water,"Mathematics and statistics",8,10,4,"Yes - other","Text messaging",3,5,8,8,4,16,10,0,16,10,2,0,10,5,Some,"Graduate degree",Country,Invisibility,Happy,Relative,"Education/Youth development"
USA,CA,2023,"12        ",Male,17,Right-Handed,175,27,183,2,Car,10,0.209,30,Other,750,750,650,800,1000,1000,26,"Right foot",75,73,"Index finger",March,Summer,No,No,Desserts,Water,"Computers and technology",6,9,3,"Yes - broadband connection","Text messaging",30,90,5,1,8,2,6,8,6,2,35,0,0,0,Some,"Graduate degree",Pop,Invisibility,Rich,Other,Health
USA,CA,2022,"12        ",Male,17,Right-Handed,181,27,183,2,Car,12,219,27,Tennis,767,885,654,721,307,876,27,"Same length",90,93,"Ring finger",January,Winter,No,No,Salads,Water,"Mathematics and statistics",6,10,3,"Yes - broadband connection","Text messaging",40,500,5,1,12,1,2,2,3,2,60,0,0,3,Some,"Undergraduate degree",Pop,"Freeze time",Rich,Relative,Health
USA,CA,2012,"12        ",Female,17,Right-Handed,167,23,180,1,Car,5,.312,32,Other,449,481,535,519,888,,24,"Left foot",7,7.5,"Ring finger",February,Winter,Yes,No,Salads,Water,Music,5,8,4,"Yes - other","Text messaging",300,300,10,1,6,2,8,0,10,30,20,7,0,1,Some,"Undergraduate degree",Other,Invisibility,Happy,Friend,Religious
USA,CA,2023,"12        ",Female,17,Right-Handed,165,25,155,2,Walk,7,0.76,59,Swimming,1000,800,900,200,300,900,25,"Same length",8,8,"Same length",October,Winter,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",8,8,4,"Yes - other","In person",100,300,8,0,15,8,0,1,14,8,3,0,9,1,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,"Community leader or elder",Health
USA,CA,2012,"12        ",Female,17,Right-Handed,157,24,160,2,Car,5,.317,42,Tennis,283,492,727,1000,1000,1000,24,"Right foot",95,93,"Index finger",April,Spring,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",7,8,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",50,60,10,0,35,0,0,5,40,30,60,4,0,4,Some,"Graduate degree","Rhythm and blues (R&B)",Invisibility,Happy,Friend,"Wildlife, animals"
USA,CA,2016,"12        ",Male,16,Left-Handed,180,11.25,180,2,Car,12,0.308,44,Basketball,1000,1000,900,800,600,700,11.25,"Same length",125,85,"Index finger",November,Winter,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",5.5,7,4,"Yes - other","Text messaging",75,69,30,6,15,10,12,0,3,4,0,9,12,0,None,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Coach or club leader",Environment
USA,CA,2015,"6         ",Female,12,Ambidextrous,153,23,154,2,Walk,4,0.35,46,Baseball/Softball,1000,1000,1000,904,241,246,25,"Left foot",90,80,"Index finger",March,Summer,No,Yes,Pizza/Pasta,Water,"Mathematics and statistics",8,6,5,"Yes - other",Other,0,0,180,60,120,90,360,240,0,0,240,40,0,60,"Very little","Graduate degree",Pop,Telepathy,Famous,"Musician or singer",Health
USA,CA,2016,"12        ",Male,18,Right-Handed,172,25,190,2,Car,15,.45,34,"Table Tennis",700,700,800,500,800,750,26,"Left foot",79,83,"Ring finger",September,Fall,Yes,No,Meat,Water,Science,8,9.5,4,"Yes - broadband connection","Cell phone",30,20,3,2,30,2,3,5,2,1,10,0,0,2,Some,"Graduate degree",Classical,Telepathy,Happy,"Doctor or nurse","Education/Youth development"
USA,CA,2017,"12        ",Female,17,Right-Handed,165,25,157,1,Car,10,0.783,72,Golf,4,6,5,2,3,1,25,"Same length",75,80,"Ring finger",March,Summer,No,No,Pizza/Pasta,Water,English,7,9,4,"Yes - other","Cell phone",50,50,28,10,10,15,15,0,10,10,15,5,20,2,"A lot","Graduate degree",Pop,Telepathy,Happy,Relative,Health
USA,CA,2020,"12        ",Female,17,Right-Handed,5'3,23,,2,Bus,40,0.386,43,Other,1000,1000,1000,1000,1000,1000,22,"Right foot",65,70,"Ring finger",June,Winter,No,Yes,Pizza/Pasta,Water,History,7,6,4,"Yes - broadband connection","Text messaging",100,100,5,12,20,20,8,0,20,7,20,0,0,6,"A lot",Other,Pop,Fly,Happy,Relative,"Arts, culture, sports"
USA,CA,2017,"7         ",Male,13,Right-Handed,167,26,168,2,Car,"4 ",0.163,"47 ",Soccer,647,824,1000,717,487,631,26,"Same length",75,80,"Ring finger",December,Winter,No,No,Meat,"Sports drink",History,7,9,6,"Yes - dial-up connection","In person",7,37,"2 ",2,3,5,1,2,1,1,6,1,1,1,"Very little","Graduate degree",Pop,Fly,Famous,"Musician or singer","Wildlife, animals"
USA,CA,2023,"12        ",Male,18,Right-Handed,172.7,24,169,2,Car,15,0.36,48,Running/Jogging,48,176,369,610,1000,829,23,"Right foot",83,75,"Index finger",January,Spring,No,No,Meat,Water,History,7,8,3,"Yes - broadband connection","Cell phone",50,300,5,2,10,6,5,2,6,5,25,0,0,3,Some,"High school",Pop,Invisibility,Famous,Relative,"International aid"
USA,CA,2010,"12        ",Male,17,Right-Handed,173,25.4,139,2,Car,20,.203,38,Baseball/Softball,750,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2022,"11        ",Female,17,Right-Handed,165,17,,2,Walk,15,0.402,31,Bowling,1000,1000,1000,1000,198,1000,,"Same length",50,60.8,"Ring finger",March,Fall,No,No,Meat,"Soft drink (caffeinated)",Art,6,14,5,"Yes - other","Text messaging",100,150,100,120,0,0,0,0,1000,800,1000,1000,1000,0,"A lot","Undergraduate degree","Punk rock","Freeze time",Rich,"Musician or singer","Wildlife, animals"
USA,CA,2022,"11        ",Male,16,Right-Handed,5'4,8,6,1,Car,6,0.594,60,Tennis,604,818,567,578,701,1000,8,"Same length",4,3,"Index finger",May,Winter,No,No,Pizza/Pasta,Water,Science,7,6,4,"Yes - other","In person",0,0,5,0,3,6,0,5,30,0,40,0,0,5,Some,"Some college",Pop,Invisibility,Happy,Friend,Environment
USA,CA,2019,"12        ",Male,16,Right-Handed,176,28,180,2,Car,12,0.332,41,Baseball/Softball,700,700,700,500,700,900,28,"Same length",7.8,7.8,"Same length",August,Winter,No,No,Meat,Water,Science,6,9,5,"Yes - broadband connection","Text messaging",75,80,12,5,7,10,12,5,6,8,9,6,0,7,Some,"Graduate degree",Gospel,"Freeze time",Healthy,Friend,Religious
USA,CA,2015,"8         ",Female,13,Right-Handed,1500,28,1200,2,Car,10,0.516,45,None,743,818,898,802,775,893,28,"Same length",7.9,7.9,"Same length",August,Summer,No,No,Other,Other,Art,4,8,4,"Yes - dial-up connection","Myspace, Facebook, other social networking sites, or blog",230,500,0,0,0,1,2,7,7,7,7,0,0,0,"A lot","High school","Rap/Hip hop",Fly,Happy,Other,Health
USA,CA,2015,"6         ",Female,11,Right-Handed,173,24,148,2,Car,5,0.364,55,Dancing,487,936,257,850,1000,1000,23,"Right foot",60,70,"Index finger",August,Summer,No,No,Pizza/Pasta,Water,Art,9,12,9,"Yes - other","In person",29,32,,,,,,,,,,,,,,,,,,,
USA,CA,2011,"12        ",Male,17,Right-Handed,187.9,33.0,195.7,1,Car,6,.47,58,Cycling,800,700,400,,500,700,33.0,"Same length",17,18,"Ring finger",April,Winter,No,No,Poultry,Water,"Physical education",8,9,4,"Yes - broadband connection","In person",6,11,6,1,8,5,10,8,20,2,20,15,7,4,,,,,,,
USA,CA,2016,"12        ",Male,17,Right-Handed,173,25,175,2,Car,15,0.397,42,Basketball,780,780,520,780,520,1000,25,"Same length",74,74,"Same length",December,Summer,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",7,9,4,"Yes - other","Text messaging",20,35,3,1,12,4,10,1,4,2,2,3,0,2,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,Friend,"Education/Youth development"
USA,CA,2022,"4         ",Female,17,Right-Handed,167,24,161,1,Walk,7,.38,46,Other,1000,1000,1000,513,273,684,23,"Right foot",84,74,"Index finger",January,Summer,No,Yes,"Rice/Noodle dishes",Water,Science,6,7,4,"Yes - other","In person",20,200,16,2,14,7,14,0,8,2,17,2,7,3,"A lot","Graduate degree",Other,Invisibility,Happy,Friend,Environment
USA,CA,2018,"12        ",Male,16,Right-Handed,151,24,133,1,Walk,5,.35,69,Basketball,1000,700,800,800,650,740,24,"Same length",80,6.5,"Index finger",January,Summer,No,No,"No favorite",Juice,Other,8,10,3,"Yes - broadband connection","Text messaging",5,6,6,1,4,5,14,14,5,2,2,5,0,2,Some,Other,"Rap/Hip hop",Fly,Happy,"Sports person",Health
USA,CA,2019,"12        ",Female,17,Right-Handed,180,24,170,1,Car,17,.567,36,Swimming,800,800,800,800,950,950,24,"Same length",70,65,"Index finger",December,Winter,Yes,No,"No favorite",Water,"Mathematics and statistics",6,8,4,"Yes - broadband connection","Text messaging",20,50,4,0,20,4,8,0,10,1,4,2,0,2,"A lot","Undergraduate degree",Pop,Fly,Happy,Other,Religious
USA,CA,2023,"12        ",Female,17,Right-Handed,157,30,160,4,Car,10,.5672,42,Swimming,999,500,700,800,300,900,40,"Same length",8,7,"Ring finger",August,Winter,No,Yes,"No favorite",Water,"Social studies",7,8,4,"Yes - broadband connection","Text messaging",64,32,1,0,10,2,0,0,2,2,2,1,6,1,"A lot","Graduate degree",Pop,Invisibility,Rich,"Doctor or nurse","International aid"
USA,CA,2015,"8         ",Female,12,Right-Handed,151.1,,,1,Walk,15,0.894,33,Other,1000,1000,1000,950,1000,10007,,,75,75,"Same length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2016,"12        ",Female,17,Right-Handed,162,21,155,1,Car,35,0.464,57,Dancing,800,800,800,800,800,800,19,"Right foot",60,55,"Index finger",April,Summer,No,No,Seafood,Water,Art,7,9,4,"Yes - broadband connection","In person",4,42,7,0.3,25,5,0,1,3,.1,45,3,0,1,"A lot","Undergraduate degree",Other,"Freeze time",Happy,Relative,"International aid"
USA,CA,2017,"12        ",Female,17,Right-Handed,62,22,1552,2,Car,12,0.383,39,Basketball,850,900,950,800,800,900,22,"Same length",67,76,"Ring finger",January,Summer,No,No,Meat,Water,Science,8,8,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",200,150,6,1,1,0,0,0,20,20,20,8,10,0,Some,"Graduate degree",Pop,Fly,Happy,"Musician or singer","International aid"
USA,CA,2012,"10        ",Female,15,Right-Handed,167,26,167,2,Car,20,.28,31,Soccer,300,500,600,710,800,800,25.5,"Right foot",85,80,"Index finger",September,Summer,Yes,No,Desserts,Water,"Mathematics and statistics",9,12,6,"Yes - other","Text messaging",40,40,24,.5,7,10,10,1,.5,12,4,13,8,1,"A lot","Graduate degree","Rap/Hip hop",Fly,Famous,Relative,Health
USA,CA,2011,"12        ",Male,17,Right-Handed,187.9,33.0,195.7,1,Car,6,.47,58,Cycling,800,700,400,,500,700,33.0,"Same length",17,18,"Ring finger",April,Winter,No,No,Poultry,Water,"Physical education",8,9,4,"Yes - broadband connection","In person",6,11,6,1,8,5,10,8,20,2,20,15,7,4,None,,,,,,
USA,CA,2019,"11        ",Male,17,Right-Handed,170,100,180,2,Car,13,.349,30,Soccer,500,500,500,500,1000,1000,30,"Left foot",30,32,"Ring finger",February,Summer,No,No,Meat,Water,"Mathematics and statistics",8.5,10,3,"Yes - broadband connection","Text messaging",10,16,2,1,6,3,6,1,3,1,2,3,4,1,"Very little","Graduate degree",Techno/Electronic,"Freeze time",Happy,Relative,"Education/Youth development"
USA,CA,2022,"8         ",Male,13,Right-Handed,153,23,157,"1 1/9",Boat,12,.236,34,"Football (American)",100,200,300,400,500,600,23,"Same length",8,7,"Ring finger",July,Summer,Yes,No,Meat,Juice,"Physical education",4,8,49265,"Yes - broadband connection",Other,1,4,31,0,12min,60,10,80,20,1,20,5,0,5,None,Other,Classical,"Freeze time",Healthy,"Religious figure","Wildlife, animals"
USA,CA,2012,"12        ",Female,17,Right-Handed,162,21,168,1,Car,20,.27,35,Other,500,750,500,500,950,950,21,"Same length",65,70,"Ring finger",July,Winter,No,No,"Rice/Noodle dishes",,"Mathematics and statistics",,5,4,"Yes - other","Text messaging",119,102,6,1,16,5,8,1,10,6,20,0,0,5,"A lot","Graduate degree",Country,Fly,Happy,"Musician or singer","International aid"
USA,CA,2011,"12        ",Male,17,Right-Handed,187.9,33.0,195.7,1,Car,6,.47,58,Cycling,800,700,400,,500,700,33.0,"Same length",17,18,"Ring finger",April,Winter,No,No,Poultry,Water,"Physical education",8,9,4,"Yes - broadband connection","In person",6,11,6,1,8,5,10,8,20,2,20,15,7,4,None,,,,,,
USA,CA,2018,"12        ",Male,17,Right-Handed,175.2,26.6,167.6,1,Car,15,.331,37,"Football (American)",818,626,658,631,636,733,26.7,"Same length",27.5,29,"Ring finger",March,Winter,No,No,Meat,Juice,History,6,9,3,"Yes - broadband connection","Text messaging",20,30,50,2,20,10,15,10,25,30,25,5,15,10,Some,"Undergraduate degree","Rap/Hip hop",Fly,Rich,Other,Environment
USA,CA,2021,"12        ",Female,17,Right-Handed,165,23,160,1,Car,10-15,0.39,45,Swimming,823,904,927,1000,556,717,22,"Right foot",70,73.6,"Ring finger",August,Summer,No,No,"No favorite",Water,"Social studies",8,10,4,"Yes - broadband connection","In person",150,,,,,,,,,,,,,,,,,,,,
USA,CA,2019,"12        ",Female,17,Right-Handed,162,25.7,164,1,Car,7,.426,41,Basketball,750,750,500,250,700,1000,25.3,"Left foot",80,75,"Index finger",June,Summer,No,No,Seafood,Water,"Mathematics and statistics",7,10,3,"Yes - other","In person",530,500,8,10,8,4,10,8,0,12,20,15,0,4,Some,"Graduate degree",Other,Telepathy,Happy,Relative,"Education/Youth development"
USA,CA,2018,"12        ",Male,17,Right-Handed,180,25,180,2,Car,45,.344,39,Soccer,914,235,620,420,241,646,25,"Same length",,,"Ring finger",July,Summer,No,No,Poultry,Water,Science,7,8,5,"Yes - broadband connection","Text messaging",50,60,10,6,5,3,10,4,7,5,4,2,12,2,"Very little","Graduate degree",Pop,"Super strength",Famous,"Musician or singer",Environment
